	Time     	Sample     	Program     	Frequency     	Raw Dynamic	Raw Static	In-Phase     	Out-Of-Phase	Zero Displacement	Min Displacement	Max Displacement	Spring     	C*     	Measured     	Corrected     	Corrected     	Stiffness*	Total     	Stiffness     	Inertia     	Sample     	Ratio of     	Total     	Sample     	Total Applied	Static Force	Static     	Static     	Static     	Static Stress	Static     	Static Strain	Static     	Dynamic Force	Displacement	Dynamic     	Dynamic     	Storage     	Loss Modulus	Tan Delta     	Loss Viscosity	Storage     	Complex     	Shear Storage	Shear Loss	Complex     	Shear Complex 
	          	Temperature	Temperature	          	Force     	Force     	Angle     	Angle     	               	               	               	Stiffness     	          	Tan Delta     	Total Tan Delta	Total Delta	          	Stiffness'	Less Spring	          	Stiffness'	Sample to Total	Stiffness''	Stiffness''	Static Force	          	Force Corrected	Displacement	Displacement Co	          	Stress Correcte	          	Strain Correcte	          	Amplitude     	Stress     	Strain     	Modulus     	          	          	               	Viscosity     	Viscosity     	Modulus     	Modulus     	Modulus     	Modulus      
	395.512588	358.412500	341.325034	1.000001	31.000000	2069.000000	596949.750000	21594.750000	41542838.500000	39628.625000	41504.500000	0.000045	597340.219015	0.036175	0.023430	0.023426	2720.275178	2720.735181	380.700523	1.863819	382.564341	0.140514	63.775455	62.388930	0.114703	0.397799	0.035930	0.120979	0.019454	122380.829929	11053.679768	0.021412	0.003443	0.011355	0.029698	3493.455853	0.005256	664971.089913	108444.071547	0.163081	17259.396364	105833.352136	107231.456145	246285.588857	40164.470944	673755.643445	249539.127202 
	395.642588	358.762500	341.585034	1.000001	31.000000	2069.000000	597773.500000	21498.250000	41542401.250000	39628.125000	41506.750000	0.000045	598159.955242	0.035964	0.023219	0.023215	2716.547232	2717.018343	376.977496	1.863819	378.841315	0.139337	63.114411	61.727883	0.114703	0.397832	0.035963	0.120993	0.019468	122391.016817	11063.866656	0.021415	0.003446	0.011260	0.029739	3464.187603	0.005264	658499.747672	107295.043609	0.162939	17076.523032	104803.406845	106185.506192	243888.795434	39738.905040	667183.740859	247105.089207 
	395.772068	359.050000	341.843994	1.000001	31.000000	2069.000000	597870.750000	21345.750000	41541940.000000	39625.375000	41505.625000	0.000045	598251.681777	0.035703	0.022958	0.022954	2716.130719	2716.617940	376.570565	1.863819	378.434384	0.139208	62.396499	61.009966	0.114703	0.397867	0.035998	0.121008	0.019483	122401.762926	11074.612764	0.021417	0.003448	0.011250	0.029744	3460.976247	0.005264	657792.422338	106047.165225	0.161217	16877.917176	104690.832611	106042.607102	243626.823088	39276.727861	666285.878687	246772.547662 
	395.901029	359.262500	342.101916	1.000001	31.000000	2069.000000	598731.500000	21229.750000	41541106.500000	39615.625000	41508.500000	0.000045	599107.762742	0.035458	0.022713	0.022709	2712.249568	2712.749558	372.690385	1.863819	374.554204	0.137977	61.642994	60.256455	0.114703	0.397930	0.036061	0.121034	0.019509	122421.181839	11094.031677	0.021422	0.003453	0.011150	0.029786	3430.371411	0.005272	651047.916461	104737.415887	0.160875	16669.464260	103617.412012	104949.698003	241128.857948	38791.635514	659418.922851	244229.230686 
	396.030249	359.562500	342.360355	1.000001	31.000000	2069.000000	599530.000000	21417.250000	41540689.750000	39620.750000	41506.125000	0.000045	599912.426524	0.035723	0.022979	0.022975	2708.611622	2709.092900	369.027827	1.863819	370.891646	0.136812	62.278966	60.892423	0.114703	0.397962	0.036093	0.121047	0.019522	122430.891393	11103.741231	0.021424	0.003455	0.011056	0.029826	3401.409500	0.005279	644681.679481	105842.851623	0.164178	16845.399682	102604.194731	103977.825842	238770.992401	39201.056157	653312.465133	241967.579679 
	396.159468	359.800000	342.618795	1.000001	31.000000	2069.000000	599639.000000	21591.250000	41539937.000000	39623.500000	41509.000000	0.000045	600027.593030	0.036007	0.023262	0.023258	2708.091744	2708.554934	368.479204	1.863819	370.343022	0.136637	63.034721	61.648172	0.114703	0.398019	0.036150	0.121071	0.019546	122448.429329	11121.279167	0.021429	0.003460	0.011042	0.029832	3397.052246	0.005280	643728.065455	107156.490589	0.166462	17054.471652	102452.422465	103862.186922	238417.802020	39687.589107	652585.883796	241698.475480 
	396.288949	360.087500	342.877755	1.000001	31.000000	2069.000000	600151.000000	21536.000000	41539380.250000	39614.500000	41510.375000	0.000045	600537.277858	0.035884	0.023139	0.023135	2705.793346	2706.262838	366.179225	1.863819	368.043043	0.135903	62.649188	61.262634	0.114703	0.398061	0.036192	0.121089	0.019564	122461.400897	11134.250735	0.021432	0.003463	0.010983	0.029857	3378.812517	0.005284	639730.255572	106486.349990	0.166455	16947.815547	101816.151765	103217.039349	236937.131693	39439.388885	648532.298832	240197.147716 
	396.421548	360.300000	343.142955	1.000001	31.000000	2069.000000	600638.500000	21152.750000	41538963.750000	39622.375000	41508.625000	0.000045	601010.853908	0.035217	0.022473	0.022469	2703.661274	2704.170604	364.081093	1.863819	365.944912	0.135233	60.797063	59.410506	0.114703	0.398092	0.036223	0.121102	0.019577	122471.104894	11143.954732	0.021434	0.003465	0.010929	0.029881	3362.148172	0.005289	636083.295300	103266.992620	0.162348	16435.439314	101235.720470	102561.175717	235586.405667	38247.034304	644411.382833	238670.882531 
	396.551029	360.525000	343.401915	1.000001	31.000000	2069.000000	601286.750000	21466.750000	41538400.250000	39616.250000	41509.250000	0.000045	601669.823974	0.035701	0.022957	0.022953	2700.700128	2701.177883	361.080391	1.863819	362.944210	0.134273	62.037391	60.650829	0.114703	0.398135	0.036266	0.121120	0.019595	122484.233933	11157.083772	0.021437	0.003468	0.010851	0.029914	3338.270923	0.005294	630867.493042	105422.915062	0.167108	16778.564756	100405.600416	101797.862601	233654.627053	39045.524097	639615.341278	236894.570844 
	396.680510	360.700000	343.660879	1.000001	31.000000	2069.000000	601814.250000	21368.000000	41538152.000000	39616.500000	41510.500000	0.000045	602193.476324	0.035506	0.022761	0.022758	2698.351667	2698.840027	358.739019	1.863819	360.602838	0.133522	61.456535	60.069971	0.114703	0.398154	0.036285	0.121127	0.019603	122490.017971	11162.867809	0.021438	0.003469	0.010790	0.029940	3319.606686	0.005299	626797.734005	104413.270963	0.166582	16617.875034	99757.878661	101132.527535	232147.308891	38671.581838	635434.914454	235346.264612 
	396.812589	360.975000	343.925037	1.000001	31.000000	2069.000000	602187.750000	21415.250000	41537180.000000	39611.000000	41508.500000	0.000045	602568.418673	0.035562	0.022818	0.022814	2696.672644	2697.156492	357.041716	1.863819	358.905535	0.132976	61.570368	60.183796	0.114703	0.398227	0.036359	0.121158	0.019633	122512.665058	11185.514897	0.021444	0.003475	0.010746	0.029958	3306.042681	0.005302	623847.491468	104611.120254	0.167687	16649.363702	99288.333350	100674.596851	231054.626470	38744.859353	632557.648829	234280.610677 
	396.941810	361.275000	344.183478	1.000001	31.000000	2069.000000	602659.750000	20785.500000	41537035.000000	39622.750000	41505.875000	0.000045	603018.085368	0.034490	0.021746	0.021742	2694.661753	2695.208787	355.091958	1.863819	356.955776	0.132349	58.635294	57.248721	0.114703	0.398238	0.036369	0.121163	0.019638	122516.043512	11188.893350	0.021445	0.003476	0.010696	0.029981	3290.457070	0.005306	620458.432514	99509.389901	0.160380	15837.398741	98748.948292	100010.889346	229799.419450	36855.329593	628387.448281	232736.091956 
