Time,Sample,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring     ,C*     ,Measured     ,Corrected     ,Corrected     ,Stiffness*,Total     ,Stiffness     ,Inertia     ,Sample     ,Ratio of     ,Total     ,Sample     ,Total Applied,Static Force,Static     ,Static     ,Static     ,Static Stress,Static     ,Static Strain,Static     ,Dynamic Force,Displacement,Dynamic     ,Dynamic     ,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage     ,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus
          ,,,          ,     ,,,,               ,               ,               ,Stiffness     ,          ,Tan Delta     ,Total Tan Delta,Total Delta,          ,Stiffness',Less Spring,          ,Stiffness',Sample to Total,Stiffness'',Stiffness'',Static Force,          ,Force Corrected,Displacement,Displacement Co,          ,Stress Correcte,          ,Strain Correcte,          ,Amplitude     ,Stress     ,Strain     ,,          ,          ,               ,Viscosity     ,Viscosity     ,Modulus     ,Modulus     ,,
70.205866,167.3125,167.411732,1.000001,1278,3005,737723.875,136673.875,58321665.125,55550.375,57977.125,0.000047,750277.457913,0.185264,0.172124,0.170454,89285.689606,89234.12685,86777.978845,1.863819,86779.842663,0.972476,15589.739812,15588.284488,4.994804,3.98841,2.613055,0.409745,0.342783,1227014.331487,803893.156183,0.072521,0.06067,3.239907,0.03626,996741.227533,0.006418,150840212.597324,27095464.49934,0.17963,4312373.694333,24006946.434456,24391187.834675,55866745.406416,10035357.221978,153254474.430083,56760916.455586
70.284647,167.525,167.569293,1.000001,1278,3005,737069.625,136512.375,58328692.125,55560.875,57983.125,0.000047,749604.736262,0.18521,0.17207,0.170401,89365.817724,89316.18847,86859.869299,1.863819,86861.733117,0.972499,15599.351265,15597.895839,4.994804,3.987794,2.612439,0.409967,0.343006,1226824.792707,803703.617403,0.072561,0.060709,3.239985,0.036227,996765.182389,0.006412,150982554.10347,27112170.893375,0.179572,4315032.597419,24029600.77082,24413955.425571,55919464.482767,10041544.775324,153397527.536003,56813899.087409
70.368366,167.6875,167.736732,1.000001,1278,3005,736442.25,136383.25,58335580.25,55566.625,57989.375,0.000047,748964.337246,0.185192,0.172052,0.170384,89442.229615,89393.91038,86937.423355,1.863819,86939.287173,0.972521,15611.539629,15610.084104,4.994804,3.98719,2.611835,0.410185,0.343223,1226638.968102,803517.792798,0.072599,0.060748,3.240059,0.036196,996787.764063,0.006406,151117358.107488,27133356.463578,0.179552,4318404.382968,24051055.477412,24435668.31483,55969391.891662,10049391.282807,153533953.750844,56864427.315128
70.452616,167.9,167.905232,1.000001,1278,3005,735542,136315,58342696.25,55574.625,57994.5,0.000047,748066.716937,0.185326,0.172185,0.170513,89549.553147,89500.611358,87043.950851,1.863819,87045.814669,0.972552,15642.567494,15641.111865,4.994804,3.986566,2.61121,0.41041,0.343449,1226446.963033,803325.787728,0.072639,0.060787,3.240161,0.036151,996819.353836,0.006398,151302523.574867,27187288.736774,0.179688,4326987.96404,24080525.453491,24466191.590788,56037971.694395,10069366.198805,153725737.301793,56935458.259923
70.535548,168.0875,168.071095,1.000001,1278,3005,735058.125,136140.875,58349974.625,55586.25,58001.25,0.000047,747559.218373,0.185211,0.172071,0.170402,89610.346016,89564.020583,87107.182558,1.863819,87109.046377,0.972569,15643.407835,15641.952102,4.994804,3.985927,2.610572,0.41064,0.343679,1226250.542071,803129.366767,0.07268,0.060828,3.240219,0.036127,996837.239386,0.006394,151412432.557979,27188749.231089,0.179567,4327220.408745,24098017.997586,24483449.672745,56078678.725177,10069907.122625,153834173.114674,56975619.672101
70.617968,168.2375,168.235937,1.000001,1278,3005,734428.75,136108.25,58357545,55591.125,58009.5,0.000047,746934.431222,0.185325,0.172185,0.170513,89685.302251,89638.218876,87181.196128,1.863819,87183.059947,0.97259,15666.921563,15665.46572,4.994804,3.985263,2.609908,0.41088,0.343918,1226046.203721,802925.028417,0.072722,0.06087,3.240288,0.036096,996858.399008,0.006389,151541082.510285,27229620.46375,0.179685,4333725.262301,24118493.257204,24504752.429823,56126326.855661,10085044.616204,153968022.390978,57025193.47814
70.703247,168.4875,168.406493,1.000001,1278,3005,733766.375,135880.875,58364686.375,55602.5,58017.375,0.000047,746241.720404,0.185183,0.172043,0.170375,89768.554068,89724.831791,87267.634711,1.863819,87269.498529,0.972615,15669.346547,15667.890601,4.994804,3.984637,2.609281,0.411106,0.344144,1225853.410085,802732.234781,0.072762,0.06091,3.24037,0.036063,996883.526465,0.006383,151691329.546631,27233835.37772,0.179535,4334396.086162,24142405.796781,24528406.941507,56181973.90616,10086605.695452,154116648.188979,57080240.069992
70.785407,168.6375,168.570813,1.000001,1278,3005,733187.875,135800.375,58371834.375,55609,58021.125,0.000047,745658.233977,0.185219,0.172079,0.17041,89838.799028,89795.472813,87338.101163,1.863819,87339.964982,0.972634,15685.165095,15683.709046,4.994804,3.984009,2.608654,0.411332,0.34437,1225660.403763,802539.228459,0.072802,0.06095,3.240435,0.036034,996903.614745,0.006378,151813813.92012,27261330.905607,0.179571,4338772.131872,24161899.774831,24548367.447578,56227338.488933,10096789.224299,154242063.846792,57126690.313627
70.869127,168.8,168.738254,1.000001,1278,3005,732928.125,135775.875,58379262.625,55619.75,58027.625,0.000047,745398.366411,0.185251,0.172111,0.170441,89870.119448,89826.719805,87369.166661,1.863819,87371.030479,0.972642,15693.631112,15692.174955,4.994804,3.983357,2.608002,0.411567,0.344605,1225459.794411,802338.619107,0.072844,0.060992,3.24046,0.036021,996911.300617,0.006375,151867811.785562,27276046.299574,0.179604,4341114.157706,24170493.795225,24557240.122523,56247337.698356,10102239.370213,154297812.551804,57147337.98215
70.951287,168.975,168.902574,1.000001,1278,3005,732995.5,135616.25,58385793,55621,58034.625,0.000047,745435.557432,0.185016,0.171877,0.170214,89865.635678,89825.839074,87368.126306,1.863819,87369.990124,0.97264,15672.143856,15670.687604,4.994804,3.982784,2.607428,0.411773,0.344812,1225283.403102,802162.227798,0.07288,0.061029,3.240453,0.036024,996909.204342,0.006376,151866003.446128,27238697.111601,0.17936,4335169.854528,24170205.989293,24555906.727964,56246667.94301,10088406.33763,154289434.580067,57144235.029654
71.035787,169.15,169.071574,1.000001,1278,3005,733602.125,135690.125,58391980.625,55623.875,58042.375,0.000047,746045.499837,0.184964,0.171825,0.170164,89792.164473,89752.172685,87294.308613,1.863819,87296.172431,0.972616,15654.35331,15652.896969,4.994804,3.98224,2.606885,0.411969,0.345007,1225116.243687,801995.068382,0.072915,0.061063,3.240373,0.036054,996884.459984,0.006381,151737693.965818,27207773.53467,0.179308,4330248.218301,24149784.917433,24534937.56239,56199145.913266,10076953.160989,154157681.322658,57095437.52691
71.118727,169.2875,169.237455,1.000001,1278,3005,732864.5,135637.75,58399282.75,55631.625,58050.5,0.000047,745310.656428,0.185079,0.171939,0.170274,89880.695584,89840.13246,87382.089758,1.863819,87383.953576,0.97264,15680.345454,15678.889007,4.994804,3.981599,2.606244,0.4122,0.345238,1224918.943251,801797.767947,0.072956,0.061104,3.240456,0.036018,996909.901821,0.006375,151890274.636188,27252952.742404,0.179425,4337438.70684,24174068.866106,24560109.529048,56255657.272662,10093686.20089,154315841.579004,57154015.399631
71.201667,169.5,169.403334,1.000001,1278,3005,732689.75,135531.75,58406205.5,55638.25,58052.875,0.000047,745119.537399,0.184978,0.171839,0.170177,89903.749484,89865.072301,87406.860177,1.863819,87408.723995,0.972646,15675.626113,15674.169565,4.994804,3.980991,2.605636,0.412419,0.345457,1224731.860699,801610.685395,0.072994,0.061143,3.240475,0.036009,996915.751817,0.006373,151933330.432854,27244749.436946,0.17932,4336133.111261,24180921.403545,24566623.908934,56271603.86402,10090647.93961,154356772.667417,57169175.062006
71.284347,169.65,169.568694,1.000001,1278,3005,732026.125,135599.125,58413719.375,55649.875,58061.75,0.000047,744479.261218,0.185238,0.172098,0.170428,89981.069608,89939.400007,87481.003914,1.863819,87482.867732,0.972667,15712.411392,15710.954735,4.994804,3.980331,2.604975,0.412656,0.345695,1224528.767397,801407.592093,0.073037,0.061185,3.240543,0.035976,996936.824746,0.006367,152062206.641027,27308689.203145,0.179589,4346309.43305,24201432.672875,24588610.149976,56319335.792973,10114329.334498,154494916.403525,57220339.408713
71.369107,169.8625,169.738215,1.000001,1278,3005,729946.625,135129.375,58421970.875,55660.875,58063.875,0.000047,742348.990258,0.185122,0.171983,0.170316,90239.282473,90202.991273,87744.393056,1.863819,87746.256874,0.972744,15748.581722,15747.124946,4.994804,3.979606,2.60425,0.412917,0.345956,1224305.693558,801184.518254,0.073083,0.061231,3.240802,0.035872,997016.392978,0.006349,152520028.100103,27371560.050728,0.179462,4356315.631293,24274297.16342,24662096.1935,56488899.296335,10137614.833603,154956643.198241,57391349.332682
71.451268,169.9625,169.902536,1.000001,1278,3005,730475.875,135009.125,58428333.125,55667.5,58071.5,0.000047,742847.540072,0.184824,0.171685,0.170028,90178.719874,90146.265743,87687.511611,1.863819,87689.375429,0.972725,15711.291102,15709.834233,4.994804,3.979046,2.603691,0.413119,0.346157,1224133.663459,801012.488154,0.073118,0.061267,3.240739,0.035898,996997.041725,0.006354,152421157.106444,27306741.552526,0.179153,4345999.455073,24258561.368516,24644786.688741,56452280.409794,10113607.982417,154847884.286108,57351068.254114
71.535768,170.15,170.071536,1.000001,1278,3005,729955.75,134950.25,58435762.25,55673.75,58078.125,0.000047,742325.378074,0.184875,0.171736,0.170077,90242.152841,90209.781783,87750.845514,1.863819,87752.709333,0.972743,15727.183573,15725.726597,4.994804,3.978393,2.603038,0.413354,0.346392,1223932.751876,800811.576572,0.07316,0.061308,3.240796,0.035872,997014.654978,0.006349,152531243.725674,27334365.565579,0.179205,4350395.949815,24276082.184255,24662808.257311,56493053.231731,10123839.098362,154961117.230658,57393006.381725
71.617928,170.3375,170.235855,1.000001,1278,3005,729673.25,134920.75,58442887.5,55680,58087.5,0.000047,742042.222886,0.184906,0.171767,0.170107,90276.588258,90244.208373,87785.097342,1.863819,87786.96116,0.972751,15736.118317,15734.661236,4.994804,3.977767,2.602412,0.413579,0.346618,1223740.02375,800618.848446,0.0732,0.061348,3.240824,0.035858,997023.327614,0.006347,152590780.051006,27349895.704026,0.179237,4352867.646158,24285557.677219,24672571.176075,56515103.722595,10129591.001491,155022459.506987,57415725.743329
71.702688,170.4625,170.405375,1.000001,1278,3005,729098.5,134728.25,58450031.25,55684.875,58091.25,0.000047,741442.057109,0.184787,0.171649,0.169993,90349.663313,90320.154251,87860.867928,1.863819,87862.731747,0.972772,15738.755308,15737.298124,4.994804,3.977139,2.601783,0.413805,0.346844,1223546.761329,800425.586025,0.07324,0.061388,3.240894,0.03583,997044.822016,0.006342,152722484.039036,27354479.125655,0.179112,4353597.119789,24306519.001334,24693332.578728,56563882.977421,10131288.565057,155152907.350425,57464039.759417
71.784588,170.625,170.569175,1.000001,1278,3005,728662,134748,58457422.5,55696.625,58103,0.000047,741016.419351,0.184925,0.171786,0.170126,90401.559906,90370.614428,87911.146662,1.863819,87913.010481,0.972785,15760.276036,15758.818745,4.994804,3.976489,2.601133,0.414039,0.347077,1223346.767467,800225.592162,0.073281,0.06143,3.240938,0.035808,997058.346491,0.006338,152809878.238738,27391886.142632,0.179255,4359550.626731,24320428.209196,24708073.780562,56596251.199533,10145143.01579,155245529.126571,57498344.120952
71.869608,170.8125,170.739216,1.000001,1278,3005,728056.25,134648.5,58465010.5,55708,58107.5,0.000047,740402.675384,0.184942,0.171804,0.170143,90476.496713,90446.327259,87986.673136,1.863819,87988.536954,0.972806,15775.251018,15773.793616,4.994804,3.975821,2.600466,0.414279,0.347317,1223141.412082,800020.236778,0.073324,0.061472,3.241007,0.035778,997079.584236,0.006332,152941157.911552,27417915.376104,0.179271,4363693.304621,24341322.001501,24729370.71657,56644873.300575,10154783.472631,155379341.827984,57547904.380735
71.951248,171.0125,170.902496,1.000001,1278,3005,727600.625,134685.875,58471948.125,55715.625,58108.75,0.000047,739961.454689,0.18511,0.17197,0.170304,90530.445608,90498.40203,88038.577448,1.863819,88040.441266,0.97282,15799.773372,15798.315869,4.994804,3.975211,2.599855,0.414498,0.347537,1222953.624366,799832.449061,0.073363,0.061511,3.241053,0.035755,997093.691911,0.006328,153031377.682021,27460539.812613,0.179444,4370477.189014,24355680.912561,24744701.727323,56678288.030378,10170570.300968,155475669.485799,57583581.291037
72.034708,171.1125,171.069416,1.000001,1278,3005,726958,134372.5,58479217,55721,58115.875,0.000047,739272.549551,0.184842,0.171704,0.170046,90614.808119,90588.150241,88128.146985,1.863819,88130.010804,0.972845,15791.171223,15789.713614,4.994804,3.974571,2.599216,0.414728,0.347767,1222756.835982,799635.660678,0.073403,0.061552,3.241136,0.035723,997119.270003,0.006323,153187066.925425,27445587.422466,0.179164,4368097.444096,24380459.605606,24768671.45936,56735950.71312,10165032.378691,155626275.873256,57639361.434539
72.119209,171.275,171.238419,1.000001,1278,3005,724941.375,134223.875,58487343.125,55739.625,58127.625,0.000047,737262.535198,0.185151,0.172012,0.170345,90861.853176,90833.792782,88373.589689,1.863819,88375.453508,0.972916,15863.043911,15861.586183,4.994804,3.973856,2.5985,0.414985,0.348024,1222536.797816,799415.622512,0.073449,0.061597,3.241374,0.035622,997192.282397,0.006305,153613693.991686,27570515.900836,0.17948,4387980.413211,24448359.35827,24839014.622522,56893960.737662,10211302.185495,156068255.352617,57803057.538006
72.202669,171.45,171.405338,1.000001,1278,3005,725041.625,134139.875,58494547.625,55743.25,58132.5,0.000047,737345.823917,0.18501,0.171871,0.170208,90851.589651,90825.61779,88365.237443,1.863819,88367.101262,0.972911,15848.598378,15847.140545,4.994804,3.973222,2.597866,0.415213,0.348252,1222341.678485,799220.503181,0.073489,0.061637,3.241359,0.035627,997187.783606,0.006306,153599176.166299,27545406.578023,0.179333,4383984.143534,24446048.776427,24836034.662366,56888583.765296,10202002.436305,156049531.695915,57796122.850339
72.284568,171.6,171.569135,1.000001,1278,3005,724763.5,134274.25,58501139.5,55746.125,58143.125,0.000047,737096.80853,0.185266,0.172126,0.170456,90882.282287,90852.692857,88392.150262,1.863819,88394.014081,0.972918,15876.958241,15875.500313,4.994804,3.972641,2.597286,0.415422,0.34846,1222163.120547,799041.945243,0.073526,0.061674,3.24138,0.035614,997194.227167,0.006303,153645955.870233,27594701.35918,0.179599,4391829.645408,24453493.991647,24844748.661112,56905909.581568,10220259.762659,156104283.408176,57816401.262287
72.369328,171.7,171.738656,1.000001,1278,3005,723417.125,133749.875,58509001.625,55762,58143.625,0.000047,735677.48763,0.184886,0.171748,0.170088,91057.618796,91036.508733,88575.772541,1.863819,88577.63636,0.97297,15874.56555,15873.107507,4.994804,3.971949,2.596593,0.41567,0.348709,1221950.116714,798828.941409,0.07357,0.061718,3.241555,0.035546,997248.093783,0.006291,153965127.037062,27590542.197626,0.1792,4391167.694812,24504291.6203,24894631.178965,57024121.124838,10218719.332454,156417704.759716,57932483.244339
72.450968,171.875,171.901936,1.000001,1278,3005,723641,133853.25,58515912,55757.25,58147.875,0.000047,735916.428283,0.184972,0.171833,0.170171,91028.053799,91005.171424,88544.264997,1.863819,88546.128815,0.972959,15876.904133,15875.445989,4.994804,3.97134,2.595985,0.415889,0.348927,1221762.864015,798641.688711,0.073609,0.061757,3.241518,0.035558,997236.636911,0.006293,153910360.807709,27594606.934072,0.17929,4391814.617198,24495575.311089,24886165.744306,57003837.336189,10220224.790397,156364514.822914,57912783.267746
72.534696,172.0375,172.069392,1.000001,1278,3005,722611.25,133414.25,58523025.25,55775,58156,0.000047,734824.047463,0.184628,0.171491,0.169838,91163.375038,91147.849148,88686.767414,1.863819,88688.631232,0.973,15870.459363,15869.001115,4.994804,3.970714,2.595358,0.416114,0.349152,1221570.080656,798448.905352,0.073648,0.061797,3.241652,0.035506,997278.049138,0.006284,154158057.671981,27583404.492119,0.178929,4390031.694598,24534997.460197,24924656.03878,57095576.915549,10216075.737822,156606356.667198,58002354.321184
72.618668,172.2375,172.237337,1.000001,1278,3005,721110.125,133478.875,58530169.625,55786.75,58161.75,0.000047,733359.681499,0.185102,0.171962,0.170297,91345.409238,91324.966363,88863.70848,1.863819,88865.572298,0.97305,15945.553723,15944.095371,4.994804,3.970084,2.594729,0.41634,0.349378,1221376.419741,798255.244436,0.073688,0.061837,3.24182,0.035431,997329.742871,0.006271,154465615.592884,27713932.886202,0.179418,4410805.917274,24583946.78482,24976501.923983,57209487.256624,10264419.587482,156932114.229401,58123005.270148
72.702388,172.375,172.404776,1.000001,1278,3005,720431.125,133437.375,58537820.125,55795,58168,0.000047,732684.474324,0.185219,0.172079,0.17041,91429.588825,91408.486239,88947.039645,1.863819,88948.903463,0.973073,15971.163301,15969.704837,4.994804,3.96941,2.594054,0.416582,0.34962,1221169.001611,798047.826307,0.073731,0.06188,3.241895,0.035398,997352.865033,0.006265,154610461.334388,27758447.108586,0.179538,4417890.570192,24606999.682305,25000443.805164,57263133.827551,10280906.336513,157082545.624625,58178720.601713
72.801463,172.6,172.602926,1.000001,1278,3005,719908.75,133149.25,58546174.5,55806.5,58176,0.000047,732118.385988,0.184953,0.171814,0.170153,91500.283981,91484.415322,89022.762558,1.863819,89024.626376,0.973093,15960.027893,15958.569307,4.994804,3.968673,2.593318,0.416846,0.349885,1220942.455555,797821.28025,0.073778,0.061926,3.241962,0.035371,997373.461314,0.00626,154742082.456601,27739091.39662,0.17926,4414810.015396,24627947.817926,25020518.803464,57311882.391334,10273737.554304,157208680.658911,58225437.281078
72.88596,172.8125,172.771921,1.000001,1278,3005,719261.75,133187.25,58553374.25,55815.625,58181.5,0.000047,731489.103525,0.185172,0.172032,0.170365,91578.999472,91560.76803,89098.937506,1.863819,89100.801324,0.973113,15993.85531,15992.396618,4.994804,3.968039,2.592683,0.417074,0.350112,1220747.182101,797626.006797,0.073818,0.061967,3.242031,0.035339,997394.468979,0.006255,154874489.304214,27797889.83006,0.179487,4424168.069311,24649021.005529,25042913.161941,57360921.964524,10295514.751874,157349388.67452,58277551.360933
72.969409,172.9875,172.938817,1.000001,1278,3005,718507.25,132864.25,58560702.5,55817.125,58185.625,0.000047,730688.426917,0.184917,0.171778,0.170118,91679.350265,91666.617848,89204.606315,1.863819,89206.470134,0.973142,15988.968462,15987.509663,4.994804,3.967393,2.592037,0.417306,0.350344,1220548.387841,797427.212537,0.073859,0.062008,3.242128,0.035301,997424.266079,0.006248,155058162.20721,27789395.352772,0.179219,4422816.132333,24678253.432796,25071447.804898,57428948.965633,10292368.649175,157528677.265919,58343954.542933
73.051573,173.175,173.103145,1.000001,1278,3005,717911.125,132656.125,58567880.625,55830.625,58196.875,0.000047,730064.401884,0.184781,0.171643,0.169986,91757.713501,91748.27954,89286.090629,1.863819,89287.954448,0.973164,15990.771712,15989.312808,4.994804,3.966759,2.591404,0.417533,0.350571,1220353.631211,797232.455907,0.0739,0.062048,3.242201,0.035272,997446.785654,0.006243,155199797.763531,27792529.570221,0.179076,4423314.958137,24700795.413845,25093724.500271,57481406.579086,10293529.470452,157668645.981858,58395794.808096
